0,2.7107274904e+00,1.3922646952e-01,1
1,2.9044887341e-01,-2.9528978831e-01,1
2,2.2526131426e-01,-1.0567200296e+00,1
3,-1.9030581215e+00,-3.5312699013e-01,1
4,1.5391968938e+00,8.0997904493e-02,1
5,-2.4874953810e+00,1.9135358536e+00,1
6,3.6695367172e+00,2.5701563886e+00,1
7,-8.3990930320e-01,-3.0853732738e+00,1
8,1.0034426334e-01,-2.6676306309e+00,1
9,-6.3883034420e-01,-1.7699583202e+00,1
10,-4.8745411161e-01,-2.0279806564e+00,1
11,-6.9693837823e-01,-1.7166903139e+00,1
